Sensor ID,Timestamp,pH,Dissolved Oxygen,CO2 Levels,Turbidity
9,2025-01-29 15:08:48,8.36,9.5,0.95,0.9
8,2025-01-29 15:09:48,7.74,6.76,0.26,0.64
4,2025-01-29 15:10:48,8.88,6.96,0.63,1.67
1,2025-01-29 15:11:48,7.53,7.71,0.2,4.07
5,2025-01-29 15:12:48,8.77,7.7,0.83,4.2
9,2025-01-29 15:13:48,6.13,9.57,0.25,3.8
3,2025-01-29 15:14:48,7.39,6.83,0.4,2.94
10,2025-01-29 15:15:48,6.4,9.25,0.44,4.26
5,2025-01-29 15:16:48,6.87,7.5,0.67,4.65
10,2025-01-29 15:17:48,6.93,7.43,0.77,2.81
4,2025-01-29 15:18:48,8.39,8.3,0.28,2.37
7,2025-01-29 15:19:48,7.9,5.23,0.28,1.89
10,2025-01-29 15:20:48,7.35,9.18,0.44,1.64
3,2025-01-29 15:21:48,7.66,8.93,0.58,3.69
10,2025-01-29 15:22:48,6.36,9.2,0.81,4.86
2,2025-01-29 15:23:48,8.6,5.58,0.78,4.22
8,2025-01-29 15:24:48,6.71,9.45,0.25,0.44
3,2025-01-29 15:25:48,8.83,8.94,0.84,0.54
3,2025-01-29 15:26:48,7.9,8.56,0.41,1.53
1,2025-01-29 15:27:48,6.02,8.69,0.45,0.27
2,2025-01-29 15:28:48,8.78,7.09,0.45,0.94
1,2025-01-29 15:29:48,6.34,7.04,0.23,2.81
4,2025-01-29 15:30:48,7.22,6.16,0.34,3.65
5,2025-01-29 15:31:48,8.14,9.61,0.9,4.95
6,2025-01-29 15:32:48,8.09,7.12,0.66,4.28
8,2025-01-29 15:33:48,8.25,5.47,0.92,3.91
1,2025-01-29 15:34:48,8.09,8.43,0.41,4.95
1,2025-01-29 15:35:48,6.72,5.06,0.35,4.22
9,2025-01-29 15:36:48,6.21,9.18,0.7,2.4
1,2025-01-29 15:37:48,8.8,9.4,0.82,0.2
10,2025-01-29 15:38:48,8.25,9.86,0.32,4.49
9,2025-01-29 15:39:48,8.19,7.39,0.54,3.32
8,2025-01-29 15:40:48,8.16,9.75,0.3,4.75
5,2025-01-29 15:41:48,8.11,5.23,0.78,0.82
6,2025-01-29 15:42:48,8.51,7.08,0.23,0.6
5,2025-01-29 15:43:48,6.59,5.42,0.99,1.32
8,2025-01-29 15:44:48,8.27,9.05,0.8,1.53
9,2025-01-29 15:45:48,6.01,6.2,0.6,2.18
9,2025-01-29 15:46:48,6.83,8.2,0.91,0.52
3,2025-01-29 15:47:48,7.5,8.54,0.83,4.84
6,2025-01-29 15:48:48,7.7,6.59,0.35,3.45
9,2025-01-29 15:49:48,8.94,7.35,0.71,3.98
8,2025-01-29 15:50:48,6.31,6.07,0.62,0.56
10,2025-01-29 15:51:48,8.58,5.15,0.79,0.17
8,2025-01-29 15:52:48,8.54,7.8,0.96,1.13
6,2025-01-29 15:53:48,8.08,7.76,0.49,0.4
7,2025-01-29 15:54:48,6.2,9.53,0.71,0.96
6,2025-01-29 15:55:48,8.35,5.19,0.4,3.97
2,2025-01-29 15:56:48,6.13,6.11,0.22,4.47
5,2025-01-29 15:57:48,8.73,5.2,0.33,2.9
1,2025-01-29 15:58:48,8.45,6.48,0.4,2.83
7,2025-01-29 15:59:48,7.33,7.34,0.21,4.18
5,2025-01-29 16:00:48,8.14,9.94,0.99,1.57
1,2025-01-29 16:01:48,7.87,6.22,0.35,4.68
4,2025-01-29 16:02:48,6.2,5.93,0.73,1.9
9,2025-01-29 16:03:48,8.11,8.11,0.44,1.88
3,2025-01-29 16:04:48,9.0,5.6,0.75,1.09
7,2025-01-29 16:05:48,7.92,7.99,0.56,3.83
4,2025-01-29 16:06:48,6.41,6.44,0.97,2.46
7,2025-01-29 16:07:48,7.24,8.46,0.66,1.7
10,2025-01-29 16:08:48,6.65,9.53,0.21,0.96
8,2025-01-29 16:09:48,7.26,9.48,0.97,4.03
2,2025-01-29 16:10:48,6.22,9.16,0.49,0.64
8,2025-01-29 16:11:48,7.23,7.35,0.41,3.51
4,2025-01-29 16:12:48,7.51,8.36,0.13,1.35
1,2025-01-29 16:13:48,8.76,5.19,0.74,4.48
10,2025-01-29 16:14:48,7.71,6.54,0.95,4.55
3,2025-01-29 16:15:48,6.35,9.05,0.91,3.09
6,2025-01-29 16:16:48,6.5,7.99,0.51,2.22
6,2025-01-29 16:17:48,6.21,8.31,0.56,1.71
8,2025-01-29 16:18:48,8.02,5.63,0.16,0.91
10,2025-01-29 16:19:48,8.11,9.64,0.33,1.41
10,2025-01-29 16:20:48,8.68,9.98,0.63,1.69
8,2025-01-29 16:21:48,7.33,6.56,0.73,4.97
7,2025-01-29 16:22:48,8.79,5.02,0.88,2.85
6,2025-01-29 16:23:48,8.15,6.48,0.9,4.08
1,2025-01-29 16:24:48,7.11,7.59,0.23,1.74
8,2025-01-29 16:25:48,6.3,9.27,0.92,0.63
9,2025-01-29 16:26:48,6.23,5.55,0.42,1.42
3,2025-01-29 16:27:48,7.22,6.94,0.58,0.52
8,2025-01-29 16:28:48,8.47,9.22,0.79,0.14
10,2025-01-29 16:29:48,7.43,8.94,0.6,3.69
10,2025-01-29 16:30:48,8.73,7.79,0.3,2.78
7,2025-01-29 16:31:48,6.9,8.76,0.18,4.94
1,2025-01-29 16:32:48,6.61,5.66,0.39,3.05
4,2025-01-29 16:33:48,7.8,8.07,0.83,2.67
9,2025-01-29 16:34:48,8.84,7.17,0.93,2.28
9,2025-01-29 16:35:48,7.29,9.54,0.44,3.22
5,2025-01-29 16:36:48,6.86,6.7,0.77,4.39
8,2025-01-29 16:37:48,6.62,8.03,0.52,2.9
1,2025-01-29 16:38:48,8.31,9.8,0.63,3.24
5,2025-01-29 16:39:48,8.2,5.12,0.45,0.31
7,2025-01-29 16:40:48,8.88,7.73,0.75,0.2
5,2025-01-29 16:41:48,7.56,7.83,0.15,0.67
7,2025-01-29 16:42:48,6.8,7.04,0.37,2.97
7,2025-01-29 16:43:48,7.24,5.59,0.18,2.33
10,2025-01-29 16:44:48,7.04,8.39,0.29,3.76
1,2025-01-29 16:45:48,6.4,6.35,0.15,1.36
8,2025-01-29 16:46:48,6.95,9.3,0.59,4.28
6,2025-01-29 16:47:48,6.38,6.25,0.21,1.1
2,2025-01-29 16:48:48,8.69,5.98,0.82,3.97
4,2025-01-29 16:49:48,7.88,6.02,0.18,4.59
6,2025-01-29 16:50:48,7.18,9.34,0.86,0.69
2,2025-01-29 16:51:48,7.35,6.16,0.27,2.13
1,2025-01-29 16:52:48,6.26,6.85,0.26,1.59
1,2025-01-29 16:53:48,7.98,7.87,0.37,2.96
2,2025-01-29 16:54:48,8.68,8.98,0.56,3.76
2,2025-01-29 16:55:48,6.25,9.35,0.61,2.95
8,2025-01-29 16:56:48,6.86,9.35,0.19,1.73
3,2025-01-29 16:57:48,7.44,9.43,0.46,4.73
1,2025-01-29 16:58:48,7.37,5.6,0.43,2.74
6,2025-01-29 16:59:48,7.27,5.11,0.32,0.46
8,2025-01-29 17:00:48,8.82,9.95,0.57,1.57
1,2025-01-29 17:01:48,8.75,6.46,0.84,3.7
9,2025-01-29 17:02:48,7.23,9.63,0.31,4.84
1,2025-01-29 17:03:48,6.93,5.8,0.42,1.26
2,2025-01-29 17:04:48,8.95,9.01,0.92,1.23
4,2025-01-29 17:05:48,6.05,7.71,0.45,0.64
6,2025-01-29 17:06:48,7.62,7.3,0.11,4.4
8,2025-01-29 17:07:48,6.08,5.47,0.74,0.31
6,2025-01-29 17:08:48,8.16,6.87,0.31,4.53
8,2025-01-29 17:09:48,8.72,6.82,0.33,2.58
9,2025-01-29 17:10:48,8.44,7.73,0.58,3.35
4,2025-01-29 17:11:48,7.24,7.06,0.19,0.13
3,2025-01-29 17:12:48,8.47,8.4,0.68,2.22
2,2025-01-29 17:13:48,8.24,5.88,0.26,0.15
3,2025-01-29 17:14:48,7.08,9.2,0.5,4.75
10,2025-01-29 17:15:48,7.32,9.83,0.61,4.63
8,2025-01-29 17:16:48,8.15,8.63,0.27,4.29
8,2025-01-29 17:17:48,6.98,9.25,0.34,1.08
3,2025-01-29 17:18:48,8.23,8.01,0.62,3.41
8,2025-01-29 17:19:48,6.9,5.53,0.42,0.56
2,2025-01-29 17:20:48,8.81,9.17,0.49,4.31
3,2025-01-29 17:21:48,6.33,9.97,0.52,0.37
7,2025-01-29 17:22:48,7.63,5.14,0.25,4.53
9,2025-01-29 17:23:48,6.67,7.18,0.86,2.85
10,2025-01-29 17:24:48,7.25,8.74,0.14,3.92
6,2025-01-29 17:25:48,7.64,8.07,0.29,0.49
9,2025-01-29 17:26:48,7.49,6.54,0.77,4.56
6,2025-01-29 17:27:48,6.01,9.19,0.83,3.5
5,2025-01-29 17:28:48,8.64,5.76,0.34,1.4
8,2025-01-29 17:29:48,8.75,9.84,0.91,1.41
1,2025-01-29 17:30:48,8.78,8.68,0.28,1.61
4,2025-01-29 17:31:48,7.06,6.11,0.39,0.73
1,2025-01-29 17:32:48,8.12,8.08,0.64,1.28
10,2025-01-29 17:33:48,6.59,9.86,0.52,2.12
9,2025-01-29 17:34:48,8.49,6.84,0.41,1.43
8,2025-01-29 17:35:48,8.07,5.04,0.16,1.87
7,2025-01-29 17:36:48,7.63,5.62,0.82,0.71
2,2025-01-29 17:37:48,6.55,5.66,0.76,0.5
9,2025-01-29 17:38:48,8.11,7.04,0.91,1.5
4,2025-01-29 17:39:48,8.45,6.15,0.98,3.78
6,2025-01-29 17:40:48,7.25,7.94,0.96,1.22
6,2025-01-29 17:41:48,6.35,7.68,0.21,4.56
4,2025-01-29 17:42:48,8.41,6.12,0.48,0.26
4,2025-01-29 17:43:48,7.0,8.12,0.77,4.5
8,2025-01-29 17:44:48,8.19,6.97,0.32,0.73
2,2025-01-29 17:45:48,8.68,5.21,0.12,3.72
3,2025-01-29 17:46:48,8.38,9.83,0.2,1.51
5,2025-01-29 17:47:48,6.66,9.91,0.18,3.63
6,2025-01-29 17:48:48,7.04,8.92,0.26,3.87
8,2025-01-29 17:49:48,6.12,6.6,0.76,0.89
8,2025-01-29 17:50:48,7.79,7.93,0.41,0.98
10,2025-01-29 17:51:48,8.15,7.42,0.27,2.68
5,2025-01-29 17:52:48,7.19,7.14,0.18,3.65
5,2025-01-29 17:53:48,6.6,8.95,0.99,2.16
3,2025-01-29 17:54:48,6.68,8.97,0.81,4.97
2,2025-01-29 17:55:48,6.19,9.07,0.96,5.0
1,2025-01-29 17:56:48,6.81,8.03,0.99,4.32
2,2025-01-29 17:57:48,7.26,7.28,0.39,1.48
8,2025-01-29 17:58:48,6.38,9.54,0.2,4.28
2,2025-01-29 17:59:48,8.37,5.42,0.17,3.4
3,2025-01-29 18:00:48,6.2,8.76,0.12,2.86
8,2025-01-29 18:01:48,8.26,8.14,0.21,0.66
3,2025-01-29 18:02:48,7.64,9.53,0.98,4.41
7,2025-01-29 18:03:48,8.32,8.21,0.95,4.4
4,2025-01-29 18:04:48,6.59,9.57,0.85,0.65
9,2025-01-29 18:05:48,8.85,7.27,0.66,3.17
2,2025-01-29 18:06:48,8.79,9.41,0.33,1.1
1,2025-01-29 18:07:48,7.57,9.54,0.67,1.82
10,2025-01-29 18:08:48,6.42,9.66,0.79,2.8
2,2025-01-29 18:09:48,7.31,9.42,0.12,0.31
10,2025-01-29 18:10:48,7.72,7.42,0.79,1.26
5,2025-01-29 18:11:48,6.81,7.1,0.37,1.47
6,2025-01-29 18:12:48,7.64,7.87,0.34,2.75
9,2025-01-29 18:13:48,8.62,7.28,0.27,2.83
2,2025-01-29 18:14:48,7.05,6.74,0.75,3.48
6,2025-01-29 18:15:48,7.4,7.01,0.58,0.38
2,2025-01-29 18:16:48,8.09,9.78,0.88,1.01
7,2025-01-29 18:17:48,7.68,7.4,0.84,3.39
1,2025-01-29 18:18:48,8.73,6.08,0.61,1.99
8,2025-01-29 18:19:48,8.74,7.11,0.15,1.71
1,2025-01-29 18:20:48,6.01,5.27,0.82,2.49
4,2025-01-29 18:21:48,7.84,7.73,0.18,1.18
8,2025-01-29 18:22:48,6.62,9.71,0.99,2.56
6,2025-01-29 18:23:48,6.99,5.54,0.53,4.44
9,2025-01-29 18:24:48,7.96,8.77,0.34,2.5
4,2025-01-29 18:25:48,7.52,8.12,0.39,0.42
4,2025-01-29 18:26:48,8.62,8.72,0.52,0.92
5,2025-01-29 18:27:48,7.56,9.58,0.9,1.15
4,2025-01-29 18:28:48,7.92,7.98,0.98,3.24
4,2025-01-29 18:29:48,8.95,9.54,0.65,4.37
7,2025-01-29 18:30:48,6.68,5.27,0.25,4.94
10,2025-01-29 18:31:48,6.2,7.03,0.44,4.11
8,2025-01-29 18:32:48,8.15,5.61,0.57,3.85
5,2025-01-29 18:33:48,7.32,7.31,0.36,4.16
3,2025-01-29 18:34:48,7.04,6.11,0.19,4.17
7,2025-01-29 18:35:48,7.71,9.87,0.74,0.84
9,2025-01-29 18:36:48,7.81,5.44,0.99,4.23
9,2025-01-29 18:37:48,7.07,6.98,0.67,1.91
6,2025-01-29 18:38:48,7.54,6.22,0.71,2.51
2,2025-01-29 18:39:48,8.4,9.91,0.73,0.41
6,2025-01-29 18:40:48,8.91,9.09,0.81,0.78
2,2025-01-29 18:41:48,6.73,8.72,0.72,0.3
4,2025-01-29 18:42:48,7.08,7.77,0.78,4.16
4,2025-01-29 18:43:48,7.27,8.69,0.36,4.27
9,2025-01-29 18:44:48,8.19,9.04,0.24,0.6
10,2025-01-29 18:45:48,6.98,8.07,0.34,4.27
5,2025-01-29 18:46:48,8.89,7.22,0.97,0.17
3,2025-01-29 18:47:48,6.5,5.38,0.71,3.95
2,2025-01-29 18:48:48,6.91,9.18,0.64,3.28
7,2025-01-29 18:49:48,6.61,8.07,0.72,4.48
6,2025-01-29 18:50:48,6.9,7.87,0.72,2.46
1,2025-01-29 18:51:48,8.89,5.79,0.78,2.77
6,2025-01-29 18:52:48,8.99,5.41,0.64,1.59
10,2025-01-29 18:53:48,9.0,9.03,0.73,2.34
2,2025-01-29 18:54:48,6.06,7.42,0.26,0.85
10,2025-01-29 18:55:48,7.26,7.7,0.15,3.01
4,2025-01-29 18:56:48,8.51,7.81,0.75,4.67
5,2025-01-29 18:57:48,7.78,6.61,0.74,3.75
5,2025-01-29 18:58:48,8.33,7.58,0.66,3.66
3,2025-01-29 18:59:48,7.29,9.6,0.68,2.04
1,2025-01-29 19:00:48,6.14,9.13,0.77,2.26
3,2025-01-29 19:01:48,6.27,7.45,0.49,0.37
10,2025-01-29 19:02:48,6.65,7.3,0.47,0.63
1,2025-01-29 19:03:48,8.53,8.73,0.62,1.18
3,2025-01-29 19:04:48,8.48,6.94,0.28,3.95
10,2025-01-29 19:05:48,6.86,6.83,0.35,0.2
3,2025-01-29 19:06:48,8.96,8.94,0.77,0.7
5,2025-01-29 19:07:48,6.92,5.69,0.82,2.54
5,2025-01-29 19:08:48,7.31,6.82,0.15,3.83
1,2025-01-29 19:09:48,8.4,7.44,0.97,1.03
9,2025-01-29 19:10:48,8.36,7.04,0.65,1.7
6,2025-01-29 19:11:48,6.68,7.66,0.74,1.74
1,2025-01-29 19:12:48,6.35,9.8,0.41,2.83
10,2025-01-29 19:13:48,7.64,6.59,0.58,4.54
4,2025-01-29 19:14:48,7.03,6.0,0.82,1.96
5,2025-01-29 19:15:48,7.06,9.94,0.75,4.2
6,2025-01-29 19:16:48,8.19,8.69,0.7,1.55
3,2025-01-29 19:17:48,7.98,8.18,0.39,3.85
6,2025-01-29 19:18:48,7.22,6.33,0.58,3.64
4,2025-01-29 19:19:48,8.34,8.36,0.94,0.4
1,2025-01-29 19:20:48,7.9,6.98,0.98,0.62
7,2025-01-29 19:21:48,6.07,9.47,0.77,0.58
10,2025-01-29 19:22:48,8.65,5.73,0.84,0.58
8,2025-01-29 19:23:48,6.49,9.36,0.41,4.29
3,2025-01-29 19:24:48,8.63,9.48,0.29,4.66
1,2025-01-29 19:25:48,6.93,6.41,0.65,4.09
10,2025-01-29 19:26:48,6.3,8.11,0.98,1.18
1,2025-01-29 19:27:48,6.51,7.31,0.78,2.67
7,2025-01-29 19:28:48,8.03,7.27,0.43,4.36
6,2025-01-29 19:29:48,8.68,7.6,0.91,0.41
6,2025-01-29 19:30:48,6.15,8.91,0.77,4.64
1,2025-01-29 19:31:48,8.87,5.04,0.75,4.0
6,2025-01-29 19:32:48,8.79,5.1,0.21,1.89
7,2025-01-29 19:33:48,6.34,7.5,0.16,4.13
6,2025-01-29 19:34:48,7.7,6.31,0.59,1.55
3,2025-01-29 19:35:48,8.42,6.65,0.45,0.55
9,2025-01-29 19:36:48,7.13,9.4,0.1,0.91
6,2025-01-29 19:37:48,9.0,5.86,0.42,4.47
5,2025-01-29 19:38:48,8.52,6.67,0.28,0.61
7,2025-01-29 19:39:48,7.42,5.36,0.29,4.15
6,2025-01-29 19:40:48,7.68,6.27,0.42,2.74
9,2025-01-29 19:41:48,8.14,7.63,0.16,1.24
6,2025-01-29 19:42:48,8.55,7.63,0.42,4.9
8,2025-01-29 19:43:48,7.46,7.22,0.76,0.3
5,2025-01-29 19:44:48,7.23,9.4,0.18,0.36
6,2025-01-29 19:45:48,6.11,7.97,0.6,1.14
5,2025-01-29 19:46:48,7.91,7.98,0.63,2.1
2,2025-01-29 19:47:48,6.11,9.42,0.62,0.65
5,2025-01-29 19:48:48,8.49,8.64,0.4,1.64
8,2025-01-29 19:49:48,7.58,9.58,0.75,4.31
10,2025-01-29 19:50:48,6.88,9.25,0.83,1.67
1,2025-01-29 19:51:48,7.42,9.49,0.84,0.76
1,2025-01-29 19:52:48,7.87,5.24,0.42,3.26
4,2025-01-29 19:53:48,6.57,9.29,0.93,0.93
8,2025-01-29 19:54:48,8.61,7.17,0.22,1.27
4,2025-01-29 19:55:48,6.87,5.22,0.35,1.93
3,2025-01-29 19:56:48,6.89,7.62,0.6,1.58
9,2025-01-29 19:57:48,6.41,7.63,0.36,1.72
9,2025-01-29 19:58:48,8.81,8.8,0.31,3.85
2,2025-01-29 19:59:48,8.09,9.54,0.76,3.76
7,2025-01-29 20:00:48,6.79,6.78,0.79,4.71
5,2025-01-29 20:01:48,8.96,7.48,0.17,0.73
10,2025-01-29 20:02:48,6.2,9.28,0.51,2.61
7,2025-01-29 20:03:48,7.32,9.49,0.38,0.87
4,2025-01-29 20:04:48,8.28,5.45,0.17,4.96
7,2025-01-29 20:05:48,7.28,8.03,0.8,1.97
8,2025-01-29 20:06:48,8.73,7.64,0.36,1.2
4,2025-01-29 20:07:48,6.74,6.05,0.55,1.87
4,2025-01-29 20:08:48,7.4,5.39,0.65,1.11
3,2025-01-29 20:09:48,7.31,6.3,0.6,0.72
5,2025-01-29 20:10:48,8.43,6.74,0.26,2.09
4,2025-01-29 20:11:48,6.09,6.91,0.14,4.48
9,2025-01-29 20:12:48,8.97,5.19,0.83,2.28
7,2025-01-29 20:13:48,8.67,9.57,0.25,2.33
1,2025-01-29 20:14:48,8.49,7.66,0.53,0.76
1,2025-01-29 20:15:48,8.11,9.85,0.99,0.78
10,2025-01-29 20:16:48,6.14,6.95,0.45,4.4
5,2025-01-29 20:17:48,8.28,7.68,0.75,1.35
4,2025-01-29 20:18:48,7.44,5.79,0.33,3.68
1,2025-01-29 20:19:48,6.35,7.85,0.52,0.49
6,2025-01-29 20:20:48,8.66,8.42,0.77,1.1
2,2025-01-29 20:21:48,6.35,9.02,0.58,1.35
2,2025-01-29 20:22:48,8.2,6.71,0.63,2.57
10,2025-01-29 20:23:48,9.0,5.47,0.86,1.39
3,2025-01-29 20:24:48,7.64,8.96,0.41,3.15
3,2025-01-29 20:25:48,7.98,6.1,0.76,1.81
4,2025-01-29 20:26:48,7.19,9.03,0.48,3.66
5,2025-01-29 20:27:48,6.82,6.25,0.66,3.25
4,2025-01-29 20:28:48,7.41,5.66,0.47,1.49
9,2025-01-29 20:29:48,7.97,8.99,0.83,2.74
5,2025-01-29 20:30:48,7.88,7.0,0.79,1.28
9,2025-01-29 20:31:48,6.57,8.27,0.53,0.71
3,2025-01-29 20:32:48,8.9,6.62,0.32,3.67
7,2025-01-29 20:33:48,7.23,6.53,0.12,2.91
10,2025-01-29 20:34:48,8.19,9.27,1.0,2.61
2,2025-01-29 20:35:48,8.89,9.46,0.85,2.48
1,2025-01-29 20:36:48,8.74,5.7,0.59,2.19
5,2025-01-29 20:37:48,6.3,8.97,0.7,2.1
8,2025-01-29 20:38:48,7.54,7.61,0.77,2.14
2,2025-01-29 20:39:48,8.49,5.93,0.85,2.23
9,2025-01-29 20:40:48,7.84,7.78,0.78,1.06
1,2025-01-29 20:41:48,8.05,7.92,0.66,2.94
3,2025-01-29 20:42:48,7.91,5.76,0.81,2.63
4,2025-01-29 20:43:48,6.69,5.61,0.18,3.19
3,2025-01-29 20:44:48,7.39,9.13,0.94,1.75
3,2025-01-29 20:45:48,7.38,9.56,0.68,1.98
2,2025-01-29 20:46:48,7.21,9.71,0.66,3.58
3,2025-01-29 20:47:48,6.07,5.6,0.18,1.55
4,2025-01-29 20:48:48,8.63,8.87,0.28,0.97
2,2025-01-29 20:49:48,7.88,6.72,0.7,1.76
1,2025-01-29 20:50:48,8.01,7.61,0.9,4.4
5,2025-01-29 20:51:48,6.43,5.85,0.8,2.17
1,2025-01-29 20:52:48,6.39,7.02,0.22,1.03
6,2025-01-29 20:53:48,8.65,9.9,0.72,1.76
8,2025-01-29 20:54:48,8.93,5.69,0.95,3.97
6,2025-01-29 20:55:48,8.77,7.74,0.77,3.17
6,2025-01-29 20:56:48,8.7,5.64,0.67,2.36
10,2025-01-29 20:57:48,8.03,6.48,0.71,3.09
1,2025-01-29 20:58:48,8.71,9.6,0.48,2.75
10,2025-01-29 20:59:48,6.11,9.79,0.16,2.74
8,2025-01-29 21:00:48,6.66,9.79,0.37,2.26
1,2025-01-29 21:01:48,8.48,5.36,0.68,0.18
9,2025-01-29 21:02:48,8.55,7.99,0.3,4.13
10,2025-01-29 21:03:48,6.96,6.51,0.84,0.37
10,2025-01-29 21:04:48,6.28,6.28,0.13,0.55
3,2025-01-29 21:05:48,8.88,5.32,0.44,4.89
7,2025-01-29 21:06:48,8.45,9.16,0.55,0.51
5,2025-01-29 21:07:48,8.46,6.06,0.58,3.66
6,2025-01-29 21:08:48,8.19,8.62,0.36,1.69
9,2025-01-29 21:09:48,7.93,9.8,0.74,4.06
4,2025-01-29 21:10:48,8.67,7.37,0.19,0.77
6,2025-01-29 21:11:48,7.04,5.85,0.83,0.62
3,2025-01-29 21:12:48,7.02,5.48,0.87,2.88
2,2025-01-29 21:13:48,6.58,8.72,0.91,2.18
7,2025-01-29 21:14:48,8.91,7.75,0.92,1.29
6,2025-01-29 21:15:48,8.04,5.91,0.51,0.15
9,2025-01-29 21:16:48,8.29,9.2,0.82,3.4
9,2025-01-29 21:17:48,7.76,9.24,0.93,4.65
4,2025-01-29 21:18:48,7.43,9.29,0.72,4.28
7,2025-01-29 21:19:48,7.41,6.16,0.84,3.18
10,2025-01-29 21:20:48,7.23,8.23,0.75,1.42
9,2025-01-29 21:21:48,6.58,8.23,0.12,0.93
4,2025-01-29 21:22:48,6.23,5.5,0.81,3.28
3,2025-01-29 21:23:48,8.71,6.13,0.77,2.92
4,2025-01-29 21:24:48,6.66,5.67,0.98,2.27
9,2025-01-29 21:25:48,8.33,6.42,0.98,3.27
10,2025-01-29 21:26:48,8.98,9.86,0.78,0.58
1,2025-01-29 21:27:48,7.37,9.57,1.0,3.07
3,2025-01-29 21:28:48,6.65,6.55,0.74,4.74
3,2025-01-29 21:29:48,6.43,9.04,0.44,4.73
3,2025-01-29 21:30:48,8.77,6.56,0.98,3.01
6,2025-01-29 21:31:48,8.89,6.78,0.18,3.03
7,2025-01-29 21:32:48,6.52,5.21,0.85,1.22
8,2025-01-29 21:33:48,8.86,6.57,0.51,4.27
8,2025-01-29 21:34:48,6.64,8.31,0.3,1.62
7,2025-01-29 21:35:48,8.31,8.97,0.17,0.38
4,2025-01-29 21:36:48,8.1,5.76,0.91,2.44
6,2025-01-29 21:37:48,8.0,9.01,0.1,0.67
4,2025-01-29 21:38:48,6.26,7.59,0.76,1.86
5,2025-01-29 21:39:48,6.79,7.46,0.19,2.54
6,2025-01-29 21:40:48,6.59,8.92,0.34,0.57
2,2025-01-29 21:41:48,6.53,5.42,0.55,0.44
5,2025-01-29 21:42:48,7.26,6.26,0.19,0.63
9,2025-01-29 21:43:48,7.75,5.44,0.16,3.06
6,2025-01-29 21:44:48,8.87,7.31,0.5,1.05
10,2025-01-29 21:45:48,6.55,6.4,0.65,4.15
9,2025-01-29 21:46:48,8.61,7.25,0.13,3.24
5,2025-01-29 21:47:48,8.1,5.17,0.54,1.87
3,2025-01-29 21:48:48,6.89,7.2,0.93,2.8
8,2025-01-29 21:49:48,8.82,5.94,0.46,0.52
10,2025-01-29 21:50:48,6.83,8.14,0.35,4.83
2,2025-01-29 21:51:48,6.78,9.6,0.31,4.08
3,2025-01-29 21:52:48,6.25,5.07,1.0,3.66
10,2025-01-29 21:53:48,6.48,7.06,0.11,0.78
10,2025-01-29 21:54:48,6.77,7.76,0.75,4.04
10,2025-01-29 21:55:48,7.33,9.05,0.3,3.15
2,2025-01-29 21:56:48,6.3,6.39,0.24,1.72
10,2025-01-29 21:57:48,8.26,5.06,0.38,4.37
9,2025-01-29 21:58:48,8.14,9.1,0.18,4.95
3,2025-01-29 21:59:48,6.28,9.19,0.3,4.98
2,2025-01-29 22:00:48,8.33,5.85,0.53,1.39
8,2025-01-29 22:01:48,6.35,5.03,0.83,4.69
5,2025-01-29 22:02:48,6.37,5.81,0.38,2.48
10,2025-01-29 22:03:48,6.8,9.37,0.3,0.66
3,2025-01-29 22:04:48,7.23,7.67,0.82,3.48
9,2025-01-29 22:05:48,6.6,8.84,0.31,1.69
4,2025-01-29 22:06:48,7.92,5.82,0.42,1.41
7,2025-01-29 22:07:48,8.72,7.12,0.92,1.59
6,2025-01-29 22:08:48,7.03,5.25,0.59,1.12
8,2025-01-29 22:09:48,6.41,5.67,0.61,2.53
5,2025-01-29 22:10:48,6.86,9.65,0.24,1.6
5,2025-01-29 22:11:48,7.56,7.7,0.58,4.32
2,2025-01-29 22:12:48,6.76,5.95,0.48,1.62
3,2025-01-29 22:13:48,6.77,9.85,0.7,3.37
9,2025-01-29 22:14:48,6.91,9.86,0.13,4.67
3,2025-01-29 22:15:48,7.44,5.16,0.39,3.3
9,2025-01-29 22:16:48,6.11,6.95,0.75,2.96
4,2025-01-29 22:17:48,7.7,8.79,0.16,3.0
5,2025-01-29 22:18:48,8.62,9.26,0.16,2.82
2,2025-01-29 22:19:48,6.19,9.47,0.89,1.95
2,2025-01-29 22:20:48,8.91,8.16,0.92,2.13
6,2025-01-29 22:21:48,8.18,9.84,0.64,4.47
3,2025-01-29 22:22:48,6.18,5.95,0.91,0.33
8,2025-01-29 22:23:48,8.73,5.18,0.15,3.45
1,2025-01-29 22:24:48,6.53,7.27,0.28,1.54
3,2025-01-29 22:25:48,6.47,7.02,0.19,2.68
5,2025-01-29 22:26:48,7.35,5.13,0.26,2.82
3,2025-01-29 22:27:48,6.38,8.92,0.55,2.47
7,2025-01-29 22:28:48,8.68,9.97,0.46,4.55
6,2025-01-29 22:29:48,8.96,6.34,0.87,1.89
3,2025-01-29 22:30:48,8.78,9.46,0.55,2.01
10,2025-01-29 22:31:48,7.45,8.31,0.92,2.1
8,2025-01-29 22:32:48,6.8,9.2,0.27,1.71
3,2025-01-29 22:33:48,8.86,7.48,0.47,4.84
6,2025-01-29 22:34:48,7.99,5.77,0.44,3.28
2,2025-01-29 22:35:48,6.67,8.43,0.23,4.8
1,2025-01-29 22:36:48,7.31,9.79,0.46,1.98
6,2025-01-29 22:37:48,8.55,6.72,0.51,1.43
